datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,duration,day_ahead_congestion_event,monitored_facility,contingency_facility
9/8/2019 12:00:00 PM,9/8/2019 8:00:00 AM,9/8/2019 2:00:00 PM,9/8/2019 10:00:00 AM,2,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/8/2019 11:00:00 AM,9/8/2019 7:00:00 AM,9/8/2019 9:00:00 PM,9/8/2019 5:00:00 PM,10,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
9/8/2019 8:00:00 AM,9/8/2019 4:00:00 AM,9/8/2019 10:00:00 AM,9/8/2019 6:00:00 AM,2,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/8/2019 6:00:00 AM,9/8/2019 2:00:00 AM,9/8/2019 8:00:00 AM,9/8/2019 4:00:00 AM,2,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
9/8/2019 5:00:00 AM,9/8/2019 1:00:00 AM,9/8/2019 6:00:00 AM,9/8/2019 2:00:00 AM,1,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
9/8/2019 4:00:00 AM,9/8/2019 12:00:00 AM,9/8/2019 5:00:00 AM,9/8/2019 1:00:00 AM,1,BENTONHA138 KV  BEN-WES1,BENTONHA138 KV  BEN-WES1,ACTUAL
9/8/2019 4:00:00 AM,9/8/2019 12:00:00 AM,9/8/2019 5:00:00 PM,9/8/2019 1:00:00 PM,13,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,ACTUAL
9/8/2019 4:00:00 AM,9/8/2019 12:00:00 AM,9/8/2019 2:00:00 PM,9/8/2019 10:00:00 AM,10,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
9/8/2019 4:00:00 AM,9/8/2019 12:00:00 AM,9/8/2019 11:00:00 PM,9/8/2019 7:00:00 PM,19,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/8/2019 4:00:00 AM,9/8/2019 12:00:00 AM,9/8/2019 5:00:00 AM,9/8/2019 1:00:00 AM,1,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/8/2019 4:00:00 AM,9/8/2019 12:00:00 AM,9/8/2019 2:00:00 PM,9/8/2019 10:00:00 AM,10,Roxana-Praxair 138 kV l/o Gary Ave-Sheffield 345 kV,Roxana-Praxair 138 kV l/o Gary Ave-Sheffield 345 kV,L345.GaryAve-Sheffield (NIPS)
9/7/2019 10:00:00 PM,9/7/2019 6:00:00 PM,9/7/2019 11:00:00 PM,9/7/2019 7:00:00 PM,1,GRANT   138 KV  GRA-GRE1,GRANT   138 KV  GRA-GRE1,ACTUAL
9/7/2019 10:00:00 PM,9/7/2019 6:00:00 PM,9/7/2019 11:00:00 PM,9/7/2019 7:00:00 PM,1,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
9/7/2019 9:00:00 PM,9/7/2019 5:00:00 PM,9/7/2019 11:00:00 PM,9/7/2019 7:00:00 PM,2,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
9/7/2019 8:00:00 PM,9/7/2019 4:00:00 PM,9/7/2019 9:00:00 PM,9/7/2019 5:00:00 PM,1,PENDLETO138 KV  PEN-ROS1,PENDLETO138 KV  PEN-ROS1,ACTUAL
9/7/2019 7:00:00 PM,9/7/2019 3:00:00 PM,9/7/2019 10:00:00 PM,9/7/2019 6:00:00 PM,3,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
9/7/2019 7:00:00 PM,9/7/2019 3:00:00 PM,9/8/2019 12:00:00 AM,9/7/2019 8:00:00 PM,5,COOLSPRI230 KV  COL-MIL,COOLSPRI230 KV  COL-MIL,L230.IndianRiver-Milford.23034
9/7/2019 7:00:00 PM,9/7/2019 3:00:00 PM,9/7/2019 9:00:00 PM,9/7/2019 5:00:00 PM,2,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
9/7/2019 6:00:00 PM,9/7/2019 2:00:00 PM,9/7/2019 7:00:00 PM,9/7/2019 3:00:00 PM,1,HUNTERST115 KV  HUN-LIN,HUNTERST115 KV  HUN-LIN,Lincoln Jct. 115 kV (Hunterstown-Orrtanna-Lincoln)
9/7/2019 6:00:00 PM,9/7/2019 2:00:00 PM,9/7/2019 11:00:00 PM,9/7/2019 7:00:00 PM,5,Monroe-Lallendorf 345kV l/o Morrocco-AllenJct 345kV,Monroe-Lallendorf 345kV l/o Morrocco-AllenJct 345kV,L345.AllenJunction-Morocco (ITC) Tie
9/7/2019 5:00:00 PM,9/7/2019 1:00:00 PM,9/8/2019 12:00:00 AM,9/7/2019 8:00:00 PM,7,81 TOULO138 KV  0321X,81 TOULO138 KV  0321X,ACTUAL
9/7/2019 5:00:00 PM,9/7/2019 1:00:00 PM,9/7/2019 10:00:00 PM,9/7/2019 6:00:00 PM,5,EBERSOLE138 KV  EBE-FOS2,EBERSOLE138 KV  EBE-FOS2,L138.Ebersole-FostoriaCentral.1
9/7/2019 5:00:00 PM,9/7/2019 1:00:00 PM,9/7/2019 7:00:00 PM,9/7/2019 3:00:00 PM,2,PENDLETO138 KV  PEN-ROS1,PENDLETO138 KV  PEN-ROS1,ACTUAL
9/7/2019 4:00:00 PM,9/7/2019 12:00:00 PM,9/7/2019 8:00:00 PM,9/7/2019 4:00:00 PM,4,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
9/7/2019 4:00:00 PM,9/7/2019 12:00:00 PM,9/7/2019 10:00:00 PM,9/7/2019 6:00:00 PM,6,OLIVE   345 KV  OLI-UNI1,OLIVE   345 KV  OLI-UNI1,L345.Braidwood-EastFrankfort.2001
9/7/2019 3:00:00 PM,9/7/2019 11:00:00 AM,9/7/2019 11:00:00 PM,9/7/2019 7:00:00 PM,8,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/7/2019 2:00:00 PM,9/7/2019 10:00:00 AM,9/7/2019 8:00:00 PM,9/7/2019 4:00:00 PM,6,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
9/7/2019 1:00:00 PM,9/7/2019 9:00:00 AM,9/7/2019 5:00:00 PM,9/7/2019 1:00:00 PM,4,7 STATE 138 KV  STA-17W1,7 STATE 138 KV  STA-17W1,L345.Braidwood-EastFrankfort.2001
9/7/2019 12:00:00 PM,9/7/2019 8:00:00 AM,9/7/2019 1:00:00 PM,9/7/2019 9:00:00 AM,1,DOEX530 345 KV  203T,DOEX530 345 KV  203T,ACTUAL
9/7/2019 12:00:00 PM,9/7/2019 8:00:00 AM,9/7/2019 1:00:00 PM,9/7/2019 9:00:00 AM,1,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/7/2019 11:00:00 AM,9/7/2019 7:00:00 AM,9/7/2019 1:00:00 PM,9/7/2019 9:00:00 AM,2,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
9/7/2019 10:00:00 AM,9/7/2019 6:00:00 AM,9/7/2019 11:00:00 AM,9/7/2019 7:00:00 AM,1,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
9/7/2019 9:00:00 AM,9/7/2019 5:00:00 AM,9/7/2019 11:00:00 AM,9/7/2019 7:00:00 AM,2,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
9/7/2019 8:00:00 AM,9/7/2019 4:00:00 AM,9/7/2019 10:00:00 AM,9/7/2019 6:00:00 AM,2,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
9/7/2019 6:00:00 AM,9/7/2019 2:00:00 AM,9/7/2019 8:00:00 AM,9/7/2019 4:00:00 AM,2,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 7:00:00 AM,9/7/2019 3:00:00 AM,3,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 4:00:00 PM,9/7/2019 12:00:00 PM,12,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,ACTUAL
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 6:00:00 AM,9/7/2019 2:00:00 AM,2,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 6:00:00 AM,9/7/2019 2:00:00 AM,2,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 1:00:00 PM,9/7/2019 9:00:00 AM,9,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 5:00:00 AM,9/7/2019 1:00:00 AM,1,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/7/2019 4:00:00 AM,9/7/2019 12:00:00 AM,9/7/2019 1:00:00 PM,9/7/2019 9:00:00 AM,9,Roxana-Praxair 138 kV l/o Gary Ave-Sheffield 345 kV,Roxana-Praxair 138 kV l/o Gary Ave-Sheffield 345 kV,L345.GaryAve-Sheffield (NIPS)
9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,9/7/2019 12:00:00 AM,9/6/2019 8:00:00 PM,1,7 STATE 138 KV  STA-17W1,7 STATE 138 KV  STA-17W1,L345.Braidwood-EastFrankfort.2001
9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,9/7/2019 12:00:00 AM,9/6/2019 8:00:00 PM,1,PRESTON 69 KV   PRE-TAN,PRESTON 69 KV   PRE-TAN,230/138.Vienna.AT20
9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,9/7/2019 12:00:00 AM,9/6/2019 8:00:00 PM,1,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,1,CAPITALA138 KV  CAP-TWI,CAPITALA138 KV  CAP-TWI,ACTUAL
9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,1,FALCON  69 KV   FAL-20F1,FALCON  69 KV   FAL-20F1,ACTUAL
9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,1,LORETTO 138 KV  LOR-VIE,LORETTO 138 KV  LOR-VIE,L230.IndianRiver-PineyGrove.23002
9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,9/7/2019 12:00:00 AM,9/6/2019 8:00:00 PM,3,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,1,LINCOJCT115 KV  LNJ-ORR,LINCOJCT115 KV  LNJ-ORR,ACTUAL
9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,2,MITCHELL138 KV  MIT-WIL,MITCHELL138 KV  MIT-WIL,L500.Cabot-Keystone.5002
9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,1,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,1,DELAWAIM138 KV  DEL-WES1,DELAWAIM138 KV  DEL-WES1,138/69.Jay.T1
9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,2,FALCON  69 KV   FAL-20F1,FALCON  69 KV   FAL-20F1,L138.BigSandy-Inez
9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,1,HUMMELCR138 KV  HUM-ROC1,HUMMELCR138 KV  HUM-ROC1,ACTUAL
9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,1,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,2,PRESTON 69 KV   PRE-TAN,PRESTON 69 KV   PRE-TAN,230/138.Vienna.AT20
9/6/2019 7:00:00 PM,9/6/2019 3:00:00 PM,9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,1,SHERMAN 69 KV   SHE-VIN,SHERMAN 69 KV   SHE-VIN,L69.Monroe-Vineland.0711
9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,3,CLOVER  230 KV  2068A1,CLOVER  230 KV  2068A1,L500.BrunswickSwitchingStationHeritage-Wake.570
9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,3,EDISON2 138 KV  EDI-OLI1,EDISON2 138 KV  EDI-OLI1,L765.Dumont-Sorenson
9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,2,FALCON  69 KV   FAL-20F1,FALCON  69 KV   FAL-20F1,ACTUAL
9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,9/6/2019 9:00:00 PM,9/6/2019 5:00:00 PM,3,FALLS   138 KV  FAL-STE,FALLS   138 KV  FAL-STE,ACTUAL
9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,4,FREMNT  138 KV  FRE-WFR1,FREMNT  138 KV  FRE-WFR1,ACTUAL
9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,5,SMITHTON138 KV  SMI-YUK2,SMITHTON138 KV  SMI-YUK2,L500.Cabot-Keystone.5002
9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,5,23 COLLI345 KV  TR92CT-S,23 COLLI345 KV  TR92CT-S,L765.Collins - Plano.2315
9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,9/6/2019 10:00:00 PM,9/6/2019 6:00:00 PM,5,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,3,MITCHELL138 KV  MIT-WIL,MITCHELL138 KV  MIT-WIL,L500.Cabot-Keystone.5002
9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,1,OLIVE   345 KV  OLI-UNI1,OLIVE   345 KV  OLI-UNI1,L345.Braidwood-EastFrankfort.2001
9/6/2019 4:00:00 PM,9/6/2019 12:00:00 PM,9/6/2019 6:00:00 PM,9/6/2019 2:00:00 PM,2,CAPITALA138 KV  CAP-TWI,CAPITALA138 KV  CAP-TWI,ACTUAL
9/6/2019 4:00:00 PM,9/6/2019 12:00:00 PM,9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,4,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
9/6/2019 4:00:00 PM,9/6/2019 12:00:00 PM,9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,1,MITCHELL138 KV  MIT-WIL,MITCHELL138 KV  MIT-WIL,ACTUAL
9/6/2019 3:00:00 PM,9/6/2019 11:00:00 AM,9/6/2019 11:00:00 PM,9/6/2019 7:00:00 PM,8,81 TOULO138 KV  0321X,81 TOULO138 KV  0321X,ACTUAL
9/6/2019 2:00:00 PM,9/6/2019 10:00:00 AM,9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,3,7 STATE 345 KV  TR82CT,7 STATE 345 KV  TR82CT,L345.Braidwood-EastFrankfort.2001
9/6/2019 2:00:00 PM,9/6/2019 10:00:00 AM,9/6/2019 8:00:00 PM,9/6/2019 4:00:00 PM,6,EMILIE  138 KV  EMI-ROL,EMILIE  138 KV  EMI-ROL,L230.Croydon-Burlington.D-220-30
9/6/2019 2:00:00 PM,9/6/2019 10:00:00 AM,9/6/2019 4:00:00 PM,9/6/2019 12:00:00 PM,2,ROLL PE 138 KV  ROL-STE,ROLL PE 138 KV  ROL-STE,L230.Croydon-Burlington.D-220-30
9/6/2019 1:00:00 PM,9/6/2019 9:00:00 AM,9/6/2019 5:00:00 PM,9/6/2019 1:00:00 PM,4,1206    138 KV  1206 4,1206    138 KV  1206 4,ACTUAL
9/6/2019 1:00:00 PM,9/6/2019 9:00:00 AM,9/6/2019 4:00:00 PM,9/6/2019 12:00:00 PM,3,7 STATE 138 KV  STA-17W1,7 STATE 138 KV  STA-17W1,L345.Braidwood-EastFrankfort.2001
9/6/2019 1:00:00 PM,9/6/2019 9:00:00 AM,9/6/2019 3:00:00 PM,9/6/2019 11:00:00 AM,2,974 Zion-22 Zion 345 kV l/o Pleasant Prairie-22 Zion 345kV,974 Zion-22 Zion 345 kV l/o Pleasant Prairie-22 Zion 345kV,L345.Zion-Pleasant Prairie.2221
9/6/2019 1:00:00 PM,9/6/2019 9:00:00 AM,9/6/2019 2:00:00 PM,9/6/2019 10:00:00 AM,1,NEWCARLI138 KV  NEW-OLI1,NEWCARLI138 KV  NEW-OLI1,ACTUAL
9/6/2019 12:00:00 PM,9/6/2019 8:00:00 AM,9/6/2019 1:00:00 PM,9/6/2019 9:00:00 AM,1,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/6/2019 10:00:00 AM,9/6/2019 6:00:00 AM,9/6/2019 11:00:00 AM,9/6/2019 7:00:00 AM,1,CANYON  230 KV  CAN-EAS,CANYON  230 KV  CAN-EAS,L230.ETowanda-Hillside.2002 [NYISO]
9/6/2019 10:00:00 AM,9/6/2019 6:00:00 AM,9/6/2019 12:00:00 PM,9/6/2019 8:00:00 AM,2,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
9/6/2019 9:00:00 AM,9/6/2019 5:00:00 AM,9/6/2019 11:00:00 AM,9/6/2019 7:00:00 AM,2,ETOWANDA115 KV  ETO-NME,ETOWANDA115 KV  ETO-NME,L230.EastTowanda-Canyon-NMeshoppen + 230/115.NM.T4
9/6/2019 9:00:00 AM,9/6/2019 5:00:00 AM,9/6/2019 10:00:00 AM,9/6/2019 6:00:00 AM,1,LINCOJCT115 KV  LNJ-ORR,LINCOJCT115 KV  LNJ-ORR,ACTUAL
9/6/2019 8:00:00 AM,9/6/2019 4:00:00 AM,9/6/2019 9:00:00 AM,9/6/2019 5:00:00 AM,1,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
9/6/2019 7:00:00 AM,9/6/2019 3:00:00 AM,9/6/2019 8:00:00 AM,9/6/2019 4:00:00 AM,1,ETOWANDA115 KV  ETO-NME,ETOWANDA115 KV  ETO-NME,L230.EastTowanda-Canyon-NMeshoppen + 230/115.NM.T4
9/6/2019 7:00:00 AM,9/6/2019 3:00:00 AM,9/6/2019 8:00:00 AM,9/6/2019 4:00:00 AM,1,LINCOJCT115 KV  LNJ-ORR,LINCOJCT115 KV  LNJ-ORR,ACTUAL
9/6/2019 5:00:00 AM,9/6/2019 1:00:00 AM,9/6/2019 10:00:00 AM,9/6/2019 6:00:00 AM,5,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,ACTUAL
9/6/2019 5:00:00 AM,9/6/2019 1:00:00 AM,9/6/2019 10:00:00 AM,9/6/2019 6:00:00 AM,5,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 6:00:00 AM,9/6/2019 2:00:00 AM,2,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 6:00:00 AM,9/6/2019 2:00:00 AM,2,4 QUAD C345 KV  TR2 18,4 QUAD C345 KV  TR2 18,ACTUAL
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 6:00:00 AM,9/6/2019 2:00:00 AM,2,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,L500.Hunterstown-Conastone.5013
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 5:00:00 AM,9/6/2019 1:00:00 AM,1,DOEX530 345 KV  203T,DOEX530 345 KV  203T,ACTUAL
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 5:00:00 AM,9/6/2019 1:00:00 AM,1,ETOWANDA115 KV  ETO-NME,ETOWANDA115 KV  ETO-NME,L230.EastTowanda-Canyon-NMeshoppen + 230/115.NM.T4
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 10:00:00 AM,9/6/2019 6:00:00 AM,6,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 5:00:00 AM,9/6/2019 1:00:00 AM,1,LINCOJCT115 KV  LNJ-ORR,LINCOJCT115 KV  LNJ-ORR,ACTUAL
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 9:00:00 AM,9/6/2019 5:00:00 AM,5,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 5:00:00 AM,9/6/2019 1:00:00 AM,1,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/6/2019 4:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 12:00:00 PM,9/6/2019 8:00:00 AM,8,Roxana-Praxair 138 kV l/o Gary Ave-Sheffield 345 kV,Roxana-Praxair 138 kV l/o Gary Ave-Sheffield 345 kV,L345.GaryAve-Sheffield (NIPS)
9/5/2019 10:00:00 PM,9/5/2019 6:00:00 PM,9/5/2019 11:00:00 PM,9/5/2019 7:00:00 PM,1,BENTONHA138 KV  BEN-WES1,BENTONHA138 KV  BEN-WES1,ACTUAL
9/5/2019 9:00:00 PM,9/5/2019 5:00:00 PM,9/5/2019 11:00:00 PM,9/5/2019 7:00:00 PM,2,CAPITALA138 KV  CAP-TWI,CAPITALA138 KV  CAP-TWI,ACTUAL
9/5/2019 5:00:00 PM,9/5/2019 1:00:00 PM,9/5/2019 9:00:00 PM,9/5/2019 5:00:00 PM,4,BENTONHA138 KV  BEN-WES1,BENTONHA138 KV  BEN-WES1,ACTUAL
9/5/2019 5:00:00 PM,9/5/2019 1:00:00 PM,9/5/2019 10:00:00 PM,9/5/2019 6:00:00 PM,5,EMILIE  138 KV  EMI-ROL,EMILIE  138 KV  EMI-ROL,L230.Croydon-Burlington.D-220-30
9/5/2019 4:00:00 PM,9/5/2019 12:00:00 PM,9/5/2019 5:00:00 PM,9/5/2019 1:00:00 PM,1,HUNTERST115 KV  HUN-LIN,HUNTERST115 KV  HUN-LIN,Lincoln Jct. 115 kV (Hunterstown-Orrtanna-Lincoln)
9/5/2019 3:00:00 PM,9/5/2019 11:00:00 AM,9/5/2019 10:00:00 PM,9/5/2019 6:00:00 PM,7,974 Zion-22 Zion 345 kV l/o Pleasant Prairie-22 Zion 345kV,974 Zion-22 Zion 345 kV l/o Pleasant Prairie-22 Zion 345kV,L345.Zion-Pleasant Prairie.2221
9/5/2019 2:00:00 PM,9/5/2019 10:00:00 AM,9/5/2019 6:00:00 PM,9/5/2019 2:00:00 PM,4,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,L500.Hunterstown-Conastone.5013
9/5/2019 2:00:00 PM,9/5/2019 10:00:00 AM,9/5/2019 11:00:00 PM,9/5/2019 7:00:00 PM,9,GRANT   138 KV  GRA-GRE1,GRANT   138 KV  GRA-GRE1,ACTUAL
9/5/2019 1:00:00 PM,9/5/2019 9:00:00 AM,9/5/2019 2:00:00 PM,9/5/2019 10:00:00 AM,1,7 STATE 138 KV  STA-17W1,7 STATE 138 KV  STA-17W1,L345.Braidwood-EastFrankfort.2001
9/5/2019 1:00:00 PM,9/5/2019 9:00:00 AM,9/5/2019 8:00:00 PM,9/5/2019 4:00:00 PM,7,CAPITALA138 KV  CAP-TWI,CAPITALA138 KV  CAP-TWI,ACTUAL
9/5/2019 12:00:00 PM,9/5/2019 8:00:00 AM,9/5/2019 1:00:00 PM,9/5/2019 9:00:00 AM,1,ROXBURY 138 KV  NO2 TX,ROXBURY 138 KV  NO2 TX,L500.Brighton-Conastone
9/5/2019 11:00:00 AM,9/5/2019 7:00:00 AM,9/5/2019 12:00:00 PM,9/5/2019 8:00:00 AM,1,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
9/5/2019 11:00:00 AM,9/5/2019 7:00:00 AM,9/5/2019 2:00:00 PM,9/5/2019 10:00:00 AM,3,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
9/5/2019 11:00:00 AM,9/5/2019 7:00:00 AM,9/5/2019 1:00:00 PM,9/5/2019 9:00:00 AM,2,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,Roxana-Praxair 1 138 kV l/o Wilton Center-Dumont 765 kV,L765.Dumont-WiltonCenter.11215
9/5/2019 10:00:00 AM,9/5/2019 6:00:00 AM,9/5/2019 11:00:00 AM,9/5/2019 7:00:00 AM,1,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,L500.Hunterstown-Conastone.5013
